-DOCSTART- -X- -X- O
the O O I-PLOT
holocaust O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
revolves O O O
around O O O
a O O B-PLOT
young O O I-PLOT
woman O O I-PLOT
from O O I-PLOT
kansas O O I-PLOT
who O O I-PLOT
travels O O I-PLOT
to O O I-PLOT
a O O I-PLOT
fantastical O O I-PLOT
world O O I-PLOT
and O O I-PLOT
fights O O I-PLOT
a O O I-PLOT
wicked O O I-PLOT
witch O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
spawned O O B-PLOT
the O O I-PLOT
theory O O I-PLOT
that O O I-PLOT
you O O I-PLOT
can O O I-PLOT
deal O O I-PLOT
with O O I-PLOT
mobsters O O I-PLOT
on O O I-PLOT
the O O I-PLOT
day O O I-PLOT
of O O I-PLOT
their O O I-PLOT
daughter O O I-PLOT
s O O I-PLOT
wedding O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
starred O O O
toby O O B-ACTOR
maquire O O I-ACTOR
were O O O
he O O O
played O O O
the O O B-PLOT
jockey O O I-PLOT
for O O I-PLOT
what O O I-PLOT
was O O I-PLOT
to O O I-PLOT
be O O I-PLOT
a O O I-PLOT
famous O O I-PLOT
race O O I-PLOT
horse O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
stars O O O
2 O O B-PLOT
incompetent O O I-PLOT
cops O O I-PLOT
that O O I-PLOT
take O O I-PLOT
down O O I-PLOT
a O O I-PLOT
drug O O I-PLOT
ring O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
stars O O O
a O O O
young O O B-PLOT
girl O O I-PLOT
who O O I-PLOT
loves O O I-PLOT
surfing O O I-PLOT
and O O I-PLOT
recovers O O I-PLOT
after O O I-PLOT
an O O I-PLOT
accident O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
stars O O O
seth O O B-ACTOR
rogan O O I-ACTOR
as O O O
a O O B-PLOT
rich O O I-PLOT
playboy O O I-PLOT
who O O I-PLOT
turns O O I-PLOT
into O O I-PLOT
a O O I-PLOT
hero O O I-PLOT
who O O I-PLOT
fights O O I-PLOT
crime O O I-PLOT
with O O I-PLOT
the O O I-PLOT
help O O I-PLOT
of O O I-PLOT
a O O I-PLOT
sidekick O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
stars O O O
steve O O B-ACTOR
carell O O I-ACTOR
and O O O
emma O O B-ACTOR
stone O O I-ACTOR
as O O O
his O O O
daughter O O O
where O O O
he O O B-PLOT
goes O O I-PLOT
through O O I-PLOT
a O O I-PLOT
divorce O O I-PLOT
with O O I-PLOT
his O O I-PLOT
wife O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
takes O O B-PLOT
place O O I-PLOT
almost O O I-PLOT
entirely O O I-PLOT
in O O I-PLOT
an O O I-PLOT
elevator O O I-PLOT
about O O I-PLOT
a O O I-PLOT
group O O I-PLOT
of O O I-PLOT
people O O I-PLOT
that O O I-PLOT
are O O I-PLOT
dying O O I-PLOT
off O O I-PLOT
one O O I-PLOT
at O O I-PLOT
a O O I-PLOT
time O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
talks O O B-PLOT
about O O I-PLOT
a O O I-PLOT
substance O O I-PLOT
that O O I-PLOT
has O O I-PLOT
the O O I-PLOT
ability O O I-PLOT
to O O I-PLOT
help O O I-PLOT
the O O I-PLOT
brain O O I-PLOT
repair O O I-PLOT
itself O O I-PLOT
and O O I-PLOT
leads O O I-PLOT
way O O I-PLOT
to O O I-PLOT
the O O I-PLOT
birth O O I-PLOT
of O O I-PLOT
an O O I-PLOT
intelligent O O I-PLOT
chimp O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O B-PLOT
talks O O I-PLOT
about O O I-PLOT
the O O I-PLOT
affair O O I-PLOT
between O O I-PLOT
a O O I-PLOT
politician O O I-PLOT
and O O I-PLOT
a O O I-PLOT
ballerina O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
tells O O O
about O O O
the O O B-PLOT
start O O I-PLOT
of O O I-PLOT
facebook O O I-PLOT
and O O I-PLOT
the O O I-PLOT
troubles O O I-PLOT
that O O I-PLOT
were O O I-PLOT
faced O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
that O O O
was O O O
set O O B-PLOT
in O O I-PLOT
georgia O O I-PLOT
during O O I-PLOT
the O O I-PLOT
civil O O I-PLOT
war O O I-PLOT
in O O O
which O O O
scarlett O O B-CHARACTER_NAME
o O O I-CHARACTER_NAME
hara O O I-CHARACTER_NAME
is O O O
one O O O
of O O O
the O O O
main O O O
characters O O O

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
boat O O I-PLOT
is O O I-PLOT
destroyed O O I-PLOT
and O O I-PLOT
the O O I-PLOT
mystery O O I-PLOT
is O O I-PLOT
solved O O I-PLOT
by O O I-PLOT
the O O I-PLOT
only O O I-PLOT
survivor O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
boy O O I-PLOT
scout O O I-PLOT
leader O O I-PLOT
becomes O O I-PLOT
a O O I-PLOT
congressman O O I-PLOT
and O O I-PLOT
learns O O I-PLOT
what O O I-PLOT
really O O I-PLOT
goes O O I-PLOT
on O O I-PLOT
in O O I-PLOT
government O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
director O O I-PLOT
travels O O I-PLOT
as O O I-PLOT
a O O I-PLOT
hobo O O I-PLOT
to O O I-PLOT
learn O O I-PLOT
about O O I-PLOT
life O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
man O O I-PLOT
learns O O I-PLOT
that O O I-PLOT
his O O I-PLOT
next O O I-PLOT
target O O I-PLOT
is O O I-PLOT
his O O I-PLOT
ex O O I-PLOT
wife O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
man O O I-PLOT
with O O I-PLOT
a O O I-PLOT
speaking O O I-PLOT
impediment O O I-PLOT
has O O I-PLOT
trouble O O I-PLOT
trying O O I-PLOT
to O O I-PLOT
become O O I-PLOT
a O O I-PLOT
politician O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
woman O O I-PLOT
was O O I-PLOT
charged O O I-PLOT
in O O I-PLOT
the O O I-PLOT
conspiracy O O I-PLOT
to O O I-PLOT
kill O O I-PLOT
president O O I-PLOT
abraham O O I-PLOT
lincoln O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
writer O O I-PLOT
is O O I-PLOT
hired O O I-PLOT
to O O I-PLOT
complete O O I-PLOT
the O O I-PLOT
british O O I-PLOT
prime O O I-PLOT
minister O O I-PLOT
s O O I-PLOT
memoirs O O I-PLOT
and O O I-PLOT
he O O I-PLOT
uncovers O O I-PLOT
secrets O O I-PLOT
that O O I-PLOT
could O O I-PLOT
endanger O O I-PLOT
his O O I-PLOT
own O O I-PLOT
life O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O O
young O O B-PLOT
boxer O O I-PLOT
micky O O B-CHARACTER_NAME
ward O O I-CHARACTER_NAME
is O O B-PLOT
shown O O I-PLOT
as O O I-PLOT
he O O I-PLOT
progresses O O I-PLOT
to O O I-PLOT
become O O I-PLOT
a O O I-PLOT
professional O O I-PLOT
boxer O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O B-PLOT
young O O I-PLOT
boy O O I-PLOT
and O O I-PLOT
a O O I-PLOT
tiger O O I-PLOT
get O O I-PLOT
shipwrecked O O I-PLOT
and O O I-PLOT
are O O I-PLOT
forced O O I-PLOT
to O O I-PLOT
fend O O I-PLOT
for O O I-PLOT
their O O I-PLOT
lives O O I-PLOT
together O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
a O O O
young O O B-PLOT
woman O O I-PLOT
must O O I-PLOT
choose O O I-PLOT
between O O I-PLOT
her O O I-PLOT
trusted O O I-PLOT
male O O I-PLOT
shape O O I-PLOT
shifter O O I-PLOT
best O O I-PLOT
friend O O I-PLOT
or O O I-PLOT
her O O I-PLOT
vampire O O I-PLOT
lover O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
all O O B-PLOT
the O O I-PLOT
kids O O I-PLOT
like O O I-PLOT
to O O I-PLOT
play O O I-PLOT
in O O I-PLOT
the O O I-PLOT
closet O O I-PLOT
called O O O

what O O O
is O O O
the O O O
movie O O O
where O O O
chevy O O B-ACTOR
chase O O I-ACTOR
and O O B-PLOT
his O O I-PLOT
family O O I-PLOT
go O O I-PLOT
on O O I-PLOT
a O O I-PLOT
road O O I-PLOT
trip O O I-PLOT
to O O I-PLOT
an O O I-PLOT
amusement O O I-PLOT
park O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
four O O B-PLOT
guy O O I-PLOT
friends O O I-PLOT
try O O I-PLOT
to O O I-PLOT
turn O O I-PLOT
the O O I-PLOT
tables O O I-PLOT
against O O I-PLOT
their O O I-PLOT
girlfriends O O I-PLOT
after O O I-PLOT
seeing O O I-PLOT
steve O O I-PLOT
harvey O O I-PLOT
s O O I-PLOT
book O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
guy O O B-ACTOR
pierce O O I-ACTOR
plays O O B-PLOT
a O O I-PLOT
cia O O I-PLOT
agent O O I-PLOT
and O O O
is O O O
action O O B-GENRE
packed O O O

what O O O
is O O O
the O O O
movie O O O
where O O O
liam O O B-ACTOR
neeson O O I-ACTOR
leads O O B-PLOT
a O O I-PLOT
group O O I-PLOT
of O O I-PLOT
roughnecks O O I-PLOT
when O O I-PLOT
their O O I-PLOT
plane O O I-PLOT
crashes O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
luke O O B-PLOT
and O O I-PLOT
his O O I-PLOT
friends O O I-PLOT
flee O O I-PLOT
the O O I-PLOT
ice O O I-PLOT
planet O O I-PLOT
of O O I-PLOT
hoth O O I-PLOT
while O O I-PLOT
escaping O O I-PLOT
the O O I-PLOT
imperials O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
matt O O B-ACTOR
damon O O I-ACTOR
tries O O B-PLOT
to O O I-PLOT
move O O I-PLOT
his O O I-PLOT
family O O I-PLOT
to O O I-PLOT
the O O I-PLOT
country O O I-PLOT
and O O I-PLOT
tries O O I-PLOT
to O O I-PLOT
re O O I-PLOT
open O O I-PLOT
a O O I-PLOT
zoo O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
perseus O O B-CHARACTER_NAME
son O O I-CHARACTER_NAME
of O O I-CHARACTER_NAME
zeus O O I-CHARACTER_NAME
has O O O
to O O O
travel O O B-PLOT
to O O I-PLOT
the O O I-PLOT
underworld O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
robert O O B-ACTOR
de O O I-ACTOR
niro O O I-ACTOR
has O O O
a O O B-PLOT
fast O O I-PLOT
paced O O I-PLOT
occupation O O I-PLOT
in O O I-PLOT
nyc O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
ryan O O B-ACTOR
gosling O O I-ACTOR
s O O O
character O O O
shows O O O
emma O O B-ACTOR
stone O O I-ACTOR
s O O O
character O O O
his O O O
abs O O O

what O O O
is O O O
the O O O
movie O O O
where O O O
sara O O B-CHARACTER_NAME
and O O O
the O O B-PLOT
person O O I-PLOT
who O O I-PLOT
lives O O I-PLOT
with O O I-PLOT
her O O I-PLOT
fights O O I-PLOT
and O O O
is O O O
directed O O O
by O O O
50 O O B-DIRECTOR
cent O O I-DIRECTOR

what O O O
is O O O
the O O O
movie O O O
where O O O
several O O B-PLOT
dutch O O I-PLOT
students O O I-PLOT
experience O O I-PLOT
world O O I-PLOT
war O O I-PLOT
2 O O I-PLOT
from O O I-PLOT
the O O I-PLOT
beginning O O I-PLOT
of O O I-PLOT
the O O I-PLOT
war O O I-PLOT
through O O I-PLOT
the O O I-PLOT
nazi O O I-PLOT
occupation O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
steve O O B-ACTOR
carel O O I-ACTOR
and O O O
keira O O B-ACTOR
knightley O O I-ACTOR
star O O O
in O O O
where O O B-PLOT
high O O I-PLOT
school O O I-PLOT
sweethearts O O I-PLOT
reunite O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
superheros O O B-PLOT
such O O I-PLOT
as O O I-PLOT
iron O O B-CHARACTER_NAME
man O O I-CHARACTER_NAME
and O O B-PLOT
thor O O B-CHARACTER_NAME
come O O B-PLOT
together O O I-PLOT
to O O I-PLOT
make O O I-PLOT
a O O I-PLOT
team O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
the O O O
judge O O B-PLOT
finds O O I-PLOT
out O O I-PLOT
his O O I-PLOT
daughter O O I-PLOT
is O O I-PLOT
a O O I-PLOT
drug O O I-PLOT
addict O O I-PLOT
at O O I-PLOT
the O O I-PLOT
same O O I-PLOT
time O O I-PLOT
he O O I-PLOT
is O O I-PLOT
advocating O O I-PLOT
for O O I-PLOT
the O O I-PLOT
war O O I-PLOT
on O O I-PLOT
drugs O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
the O O B-PLOT
lion O O I-PLOT
cub O O I-PLOT
simba O O B-CHARACTER_NAME
lost O O B-PLOT
his O O I-PLOT
father O O I-PLOT
mufasa O O B-CHARACTER_NAME
when O O B-PLOT
simba O O B-CHARACTER_NAME
s O O B-PLOT
uncle O O I-PLOT
scar O O B-CHARACTER_NAME
got O O B-PLOT
jealous O O I-PLOT
and O O I-PLOT
tried O O I-PLOT
to O O I-PLOT
take O O I-PLOT
over O O I-PLOT
the O O I-PLOT
pride O O I-PLOT
lands O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
this O O O
man O O B-PLOT
discovers O O I-PLOT
a O O I-PLOT
secret O O I-PLOT
society O O I-PLOT
of O O I-PLOT
people O O I-PLOT
who O O I-PLOT
control O O I-PLOT
free O O I-PLOT
will O O I-PLOT
they O O I-PLOT
all O O I-PLOT
wear O O I-PLOT
hats O O I-PLOT
its O O I-PLOT
a O O I-PLOT
requirements O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
tina O O B-ACTOR
fey O O I-ACTOR
and O O O
steve O O B-ACTOR
carrell O O I-ACTOR
go O O B-PLOT
out O O I-PLOT
on O O I-PLOT
a O O I-PLOT
date O O I-PLOT
together O O I-PLOT
only O O I-PLOT
to O O I-PLOT
find O O I-PLOT
themselves O O I-PLOT
tied O O I-PLOT
up O O I-PLOT
in O O I-PLOT
something O O I-PLOT
far O O I-PLOT
more O O I-PLOT
sinister O O I-PLOT
than O O I-PLOT
they O O I-PLOT
had O O I-PLOT
expected O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O O
various O O B-ACTOR
members O O I-ACTOR
of O O I-ACTOR
the O O I-ACTOR
rock O O I-ACTOR
group O O I-ACTOR
the O O I-ACTOR
beatles O O I-ACTOR
find O O O
themsleves O O B-PLOT
chased O O I-PLOT
around O O I-PLOT
town O O I-PLOT
by O O I-PLOT
shady O O I-PLOT
characters O O I-PLOT
the O O I-PLOT
police O O I-PLOT
and O O I-PLOT
overenthusiastic O O I-PLOT
fans O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
where O O B-PLOT
zombies O O I-PLOT
try O O I-PLOT
to O O I-PLOT
take O O I-PLOT
over O O I-PLOT
racoon O O I-PLOT
city O O I-PLOT
and O O I-PLOT
people O O I-PLOT
get O O I-PLOT
hurt O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
which O O O
a O O B-PLOT
famous O O I-PLOT
ship O O I-PLOT
sinks O O I-PLOT
out O O I-PLOT
in O O I-PLOT
the O O I-PLOT
atlantic O O I-PLOT
ocean O O I-PLOT
in O O I-PLOT
1919 O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
a O O B-PLOT
girl O O I-PLOT
that O O I-PLOT
has O O I-PLOT
an O O I-PLOT
evil O O I-PLOT
stepmother O O I-PLOT
and O O I-PLOT
2 O O I-PLOT
evil O O I-PLOT
sisters O O I-PLOT
and O O I-PLOT
she O O I-PLOT
looses O O I-PLOT
a O O I-PLOT
glass O O I-PLOT
slipper O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
daniel O O B-ACTOR
craig O O I-ACTOR
as O O O
a O O O
man O O B-PLOT
who O O I-PLOT
wakes O O I-PLOT
up O O I-PLOT
with O O I-PLOT
amnesia O O I-PLOT
in O O I-PLOT
the O O I-PLOT
wild O O I-PLOT
west O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
daniel O O B-ACTOR
craig O O I-ACTOR
that O O O
is O O O
the O O O
twenty O O O
third O O O
james O O O
bond O O O
film O O O
to O O O
be O O O
made O O O

what O O O
is O O O
the O O O
movie O O O
with O O O
jack O O B-ACTOR
nicholson O O I-ACTOR
from O O O
1974 O O B-YEAR
where O O O
he O O B-PLOT
investigates O O I-PLOT
a O O I-PLOT
man O O I-PLOT
working O O I-PLOT
for O O I-PLOT
the O O I-PLOT
water O O I-PLOT
department O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
jonah O O B-ACTOR
hill O O I-ACTOR
that O O O
is O O O
a O O O
remake O O O
of O O O
the O O O
the O O O
t O O O
v O O O
show O O O
about O O O
under O O B-PLOT
cover O O I-PLOT
cops O O I-PLOT
in O O I-PLOT
high O O I-PLOT
school O O I-PLOT
called O O O

what O O O
is O O O
the O O O
movie O O O
with O O O
leighton O O B-ACTOR
meester O O I-ACTOR
who O O B-PLOT
obsesses O O I-PLOT
over O O I-PLOT
her O O I-PLOT
college O O I-PLOT
friend O O I-PLOT
that O O I-PLOT
she O O I-PLOT
shares O O I-PLOT
a O O I-PLOT
dorm O O I-PLOT
with O O I-PLOT
and O O O
who O O O
is O O O
played O O O
by O O O
minka O O B-ACTOR
kelly O O I-ACTOR

what O O O
is O O O
the O O O
movie O O O
with O O O
space O O B-PLOT
aliens O O I-PLOT
trying O O I-PLOT
to O O I-PLOT
take O O I-PLOT
over O O I-PLOT
earth O O I-PLOT
and O O I-PLOT
good O O I-PLOT
guys O O I-PLOT
in O O I-PLOT
black O O I-PLOT
suits O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
steve O O B-ACTOR
carol O O I-ACTOR
in O O O
it O O O
about O O O
how O O O
him O O B-PLOT
and O O I-PLOT
his O O I-PLOT
wife O O I-PLOT
get O O I-PLOT
into O O I-PLOT
some O O I-PLOT
trouble O O I-PLOT
accidentally O O I-PLOT
after O O I-PLOT
taking O O I-PLOT
someone O O I-PLOT
s O O I-PLOT
reserved O O I-PLOT
seat O O I-PLOT
at O O I-PLOT
a O O I-PLOT
fancy O O I-PLOT
restaurant O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
steve O O B-ACTOR
carol O O I-ACTOR
that O O O
is O O O
a O O O
cartoon O O B-PLOT
about O O O
an O O B-PLOT
evil O O I-PLOT
villian O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
the O O O
bad O O B-PLOT
luck O O I-PLOT
day O O I-PLOT
in O O I-PLOT
its O O I-PLOT
title O O I-PLOT
where O O I-PLOT
there O O I-PLOT
is O O I-PLOT
a O O I-PLOT
killer O O I-PLOT

what O O O
is O O O
the O O O
movie O O O
with O O O
the O O O
monster O O B-PLOT
from O O I-PLOT
the O O I-PLOT
80 O O I-PLOT
s O O I-PLOT
that O O I-PLOT
kills O O I-PLOT
people O O I-PLOT
that O O O
was O O O
really O O B-OPINION
famous O O I-OPINION

what O O O
is O O O
the O O O
movie O O O
with O O O
three O O B-PLOT
sailors O O I-PLOT
who O O I-PLOT
spend O O I-PLOT
a O O I-PLOT
day O O I-PLOT
in O O I-PLOT
new O O I-PLOT
york O O I-PLOT
that O O O
is O O O
a O O O
musical O O B-GENRE
from O O O
the O O O
1940 O O B-YEAR
s O O B-PLOT

what O O O
is O O O
the O O O
mtv O O B-DIRECTOR
series O O B-RELATIONSHIP
that O O O
is O O O
a O O O
spin O O B-PLOT
off O O I-PLOT
the O O I-PLOT
series O O I-PLOT
the O O I-PLOT
hills O O I-PLOT

what O O O
is O O O
the O O O
musical O O B-GENRE
adaptation O O O
of O O O
a O O O
musical O O B-GENRE
about O O O
a O O B-PLOT
professor O O I-PLOT
who O O I-PLOT
agrees O O I-PLOT
to O O I-PLOT
take O O I-PLOT
a O O I-PLOT
flower O O I-PLOT
girl O O I-PLOT
and O O I-PLOT
make O O I-PLOT
her O O I-PLOT
presentable O O I-PLOT

what O O O
is O O O
the O O O
musical O O B-GENRE
made O O O
in O O O
1956 O O B-YEAR
that O O O
talks O O O
about O O O
a O O B-PLOT
widow O O I-PLOT
who O O I-PLOT
accepts O O I-PLOT
a O O I-PLOT
job O O I-PLOT
as O O I-PLOT
a O O I-PLOT
governess O O I-PLOT
of O O I-PLOT
the O O I-PLOT
king O O I-PLOT
s O O I-PLOT
children O O I-PLOT

what O O O
is O O O
the O O O
musical O O B-GENRE
movie O O O
about O O O
a O O O
famous O O B-ORIGIN
charles O O I-ORIGIN
dickens O O I-ORIGIN
work O O I-ORIGIN
that O O O
talks O O O
about O O O
a O O B-PLOT
runaway O O I-PLOT
orphan O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
a O O O
2008 O O B-YEAR
movie O O O
about O O O
a O O O
military O O B-PLOT
bomb O O I-PLOT
squad O O I-PLOT
in O O I-PLOT
the O O I-PLOT
iraq O O I-PLOT
war O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
a O O O
movie O O O
in O O O
which O O O
a O O B-PLOT
man O O I-PLOT
tries O O I-PLOT
to O O I-PLOT
take O O I-PLOT
the O O I-PLOT
moon O O I-PLOT
with O O I-PLOT
the O O I-PLOT
help O O I-PLOT
of O O I-PLOT
his O O I-PLOT
minions O O I-PLOT
but O O I-PLOT
ends O O I-PLOT
up O O I-PLOT
adopting O O I-PLOT
3 O O I-PLOT
little O O I-PLOT
girls O O I-PLOT
and O O I-PLOT
falling O O I-PLOT
in O O I-PLOT
love O O I-PLOT
with O O I-PLOT
them O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
a O O O
movie O O O
that O O O
is O O O
also O O O
the O O O
common O O O
greeting O O O
used O O O
by O O O
bugs O O O
bunny O O O

what O O O
is O O O
the O O O
name O O O
of O O O
carrie O O B-ACTOR
underwood O O I-ACTOR
s O O O
film O O O
debut O O O
in O O O
which O O O
she O O O
played O O O
a O O B-PLOT
youth O O I-PLOT
minister O O I-PLOT
to O O I-PLOT
a O O I-PLOT
victim O O I-PLOT
of O O I-PLOT
a O O I-PLOT
shark O O I-PLOT
attack O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
disney O O O
s O O O
true O O B-PLOT
life O O I-PLOT
adventure O O I-PLOT
about O O I-PLOT
the O O I-PLOT
lives O O I-PLOT
of O O I-PLOT
lions O O I-PLOT
and O O I-PLOT
cheetahs O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
shakespeare O O B-ORIGIN
s O O I-ORIGIN
famous O O O
scottish O O O
play O O O
that O O O
starred O O O
john O O B-ACTOR
finch O O I-ACTOR
as O O O
the O O O
title O O O
character O O O

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
1991 O O B-YEAR
animated O O B-GENRE
film O O O
with O O O
an O O O
enchanted O O B-PLOT
prince O O I-PLOT
and O O I-PLOT
a O O I-PLOT
rose O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
cartoon O O B-GENRE
where O O O
the O O B-PLOT
little O O I-PLOT
mouse O O I-PLOT
wants O O I-PLOT
the O O I-PLOT
be O O I-PLOT
a O O I-PLOT
chef O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
chick O O B-GENRE
flick O O I-GENRE
starring O O O
bette O O B-ACTOR
middler O O I-ACTOR
and O O B-PLOT
several O O I-PLOT
other O O I-PLOT
famous O O I-PLOT
women O O I-PLOT
and O O I-PLOT
one O O I-PLOT
of O O I-PLOT
them O O I-PLOT
dies O O I-PLOT
with O O I-PLOT
cancer O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
classic O O B-OPINION
mockumentary O O B-GENRE
comedy O O I-GENRE
that O O O
is O O O
about O O O
a O O O
fictional O O B-PLOT
heavy O O I-PLOT
metal O O I-PLOT
band O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
famous O O B-OPINION
kids O O B-GENRE
movie O O I-GENRE
that O O O
was O O O
a O O O
book O O B-ORIGIN
first O O I-ORIGIN
written O O I-ORIGIN
by O O I-ORIGIN
a O O I-ORIGIN
woman O O I-ORIGIN
with O O I-ORIGIN
a O O O
mans O O O
name O O O

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
jimmy O O B-ACTOR
stewart O O I-ACTOR
movie O O O
where O O O
the O O B-PLOT
guy O O I-PLOT
sees O O I-PLOT
his O O I-PLOT
life O O I-PLOT
as O O I-PLOT
if O O I-PLOT
he O O I-PLOT
did O O I-PLOT
not O O I-PLOT
exist O O I-PLOT
that O O I-PLOT
always O O I-PLOT
plays O O I-PLOT
around O O I-PLOT
christmas O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
john O O B-ACTOR
wayne O O I-ACTOR
movie O O O
where O O O
brothers O O B-PLOT
go O O I-PLOT
to O O I-PLOT
avenge O O I-PLOT
their O O I-PLOT
mothers O O I-PLOT
death O O I-PLOT

what O O B-PLOT
is O O I-PLOT
the O O I-PLOT
name O O I-PLOT
of O O I-PLOT
that O O I-PLOT
movie O O I-PLOT
starring O O I-PLOT
a O O I-PLOT
singer O O I-PLOT
and O O I-PLOT
its O O I-PLOT
set O O I-PLOT
in O O I-PLOT
kind O O I-PLOT
of O O I-PLOT
a O O I-PLOT
maze O O I-PLOT

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
movie O O O
starring O O O
johnny O O B-ACTOR
depp O O I-ACTOR
and O O O
he O O O
had O O O
something O O O
else O O O
for O O O
hands O O O

what O O O
is O O O
the O O O
name O O O
of O O O
that O O O
movie O O O
starring O O O
johnny O O B-ACTOR
